transaction_id,price,payment_date,customer_id,
T0000000649,50000,2019/2/15 6:13,TS674550,
T0000000650,50000,2019/2/15 6:31,HI183093,
T0000000651,100000,2019/2/15 6:35,HD768386,
T0000000652,100000,2019/2/15 6:41,OA003684,
T0000000653,420000,2019/2/15 7:17,TS362101,
T0000000654,210000,2019/2/15 8:00,AS820169,
T0000000655,50000,2019/2/15 8:30,PL893427,
T0000000656,85000,2019/2/15 9:00,IK912733,
T0000000657,180000,2019/2/15 9:37,GD112262,
T0000000658,210000,2019/2/15 9:38,PL819882,
T0000000659,50000,2019/2/15 9:53,HD263348,
T0000000660,50000,2019/2/15 11:31,GD428351,
T0000000661,210000,2019/2/15 11:55,OA393462,
T0000000662,210000,2019/2/15 13:07,OA564097,
T0000000663,100000,2019/2/15 13:27,HI231462,
T0000000664,120000,2019/2/15 14:33,AS546865,
T0000000665,210000,2019/2/15 14:39,GD260951,
T0000000666,100000,2019/2/15 14:51,OA004129,
T0000000667,50000,2019/2/15 15:40,HI573797,
T0000000668,120000,2019/2/15 16:39,AS707671,
T0000000669,120000,2019/2/15 16:45,AS732240,
T0000000670,120000,2019/2/15 17:13,HI450576,
T0000000671,50000,2019/2/15 17:29,HI550641,
T0000000672,100000,2019/2/15 17:41,TS808526,
T0000000673,50000,2019/2/15 17:55,OA336650,
T0000000674,210000,2019/2/15 20:15,TS007439,
T0000000675,210000,2019/2/15 20:56,GD883278,
T0000000676,180000,2019/2/15 21:39,TS094676,
T0000000677,50000,2019/2/15 21:41,IK171801,
T0000000678,50000,2019/2/15 22:33,AS719871,
T0000000679,210000,2019/2/15 23:39,HI477055,
T0000000680,120000,2019/2/16 0:23,AS015315,
T0000000681,180000,2019/2/16 0:28,PL746077,
T0000000682,210000,2019/2/16 1:21,IK907713,
T0000000683,380000,2019/2/16 2:51,IK720807,
T0000000684,210000,2019/2/16 3:20,TS724973,
T0000000685,210000,2019/2/16 3:36,HD834340,
T0000000686,50000,2019/2/16 3:49,HI963858,
T0000000687,120000,2019/2/16 4:14,IK774332,
T0000000688,120000,2019/2/16 5:59,AS798945,
T0000000689,50000,2019/2/16 6:21,AS460629,
T0000000690,120000,2019/2/16 7:07,AS112674,
T0000000691,180000,2019/2/16 8:35,TS208446,
T0000000692,85000,2019/2/16 9:00,HI483820,
T0000000693,210000,2019/2/16 10:20,HD079011,
T0000000694,120000,2019/2/16 10:34,HD053694,
T0000000695,180000,2019/2/16 11:21,PL634236,
T0000000696,120000,2019/2/16 12:33,PL538095,
T0000000697,50000,2019/2/16 13:07,OA164489,
T0000000698,210000,2019/2/16 14:27,TS508850,
T0000000699,150000,2019/2/16 14:53,HI444972,
T0000000700,210000,2019/2/16 15:55,HI779743,
T0000000701,180000,2019/2/16 16:31,HD831023,
T0000000702,180000,2019/2/16 17:17,IK015821,
T0000000703,50000,2019/2/16 17:40,HI235051,
T0000000704,50000,2019/2/16 18:00,TS614929,
T0000000705,180000,2019/2/16 18:38,PL746077,
T0000000706,50000,2019/2/16 19:16,HI292376,
T0000000707,210000,2019/2/16 20:21,IK446815,
T0000000708,210000,2019/2/16 20:51,OA719899,
T0000000709,180000,2019/2/16 21:29,OA846610,
T0000000710,180000,2019/2/16 22:03,AS622023,
T0000000711,120000,2019/2/16 22:21,HD788375,
T0000000712,360000,2019/2/16 23:29,TS674550,
T0000000713,120000,2019/2/16 23:48,HI161247,
T0000000714,210000,2019/2/17 0:08,HD296947,
T0000000715,210000,2019/2/17 0:13,HD642174,
T0000000716,120000,2019/2/17 1:50,HD186795,
T0000000717,85000,2019/2/17 3:28,OA871608,
T0000000718,50000,2019/2/17 5:06,IK620970,
T0000000719,85000,2019/2/17 5:50,IK629720,
T0000000720,100000,2019/2/17 6:13,HI248417,
T0000000721,85000,2019/2/17 6:33,IK473112,
T0000000722,170000,2019/2/17 8:54,HD014166,
T0000000723,120000,2019/2/17 9:00,AS518169,
T0000000724,210000,2019/2/17 9:18,AS918754,
T0000000725,210000,2019/2/17 9:28,IK627931,
T0000000726,200000,2019/2/17 9:39,TS063530,
T0000000727,85000,2019/2/17 9:42,GD639619,
T0000000728,120000,2019/2/17 10:52,OA862614,
T0000000729,150000,2019/2/17 10:55,PL563001,
T0000000730,85000,2019/2/17 10:56,OA116423,
T0000000731,100000,2019/2/17 11:08,HD826767,
T0000000732,120000,2019/2/17 11:16,GD877461,
T0000000733,85000,2019/2/17 12:10,HI060044,
T0000000734,100000,2019/2/17 13:10,HD845666,
T0000000735,210000,2019/2/17 13:28,AS581751,
T0000000736,210000,2019/2/17 13:33,IK785510,
T0000000737,180000,2019/2/17 14:29,IK749861,
T0000000738,50000,2019/2/17 14:43,PL316635,
T0000000739,235000,2019/2/17 15:16,OA911257,
T0000000740,170000,2019/2/17 15:38,AS895302,
T0000000741,210000,2019/2/17 15:39,HD809345,
T0000000742,210000,2019/2/17 15:57,AS491747,
T0000000743,200000,2019/2/17 16:09,PL896084,
T0000000744,120000,2019/2/17 17:08,AS925147,
T0000000745,210000,2019/2/17 18:46,HI247905,
T0000000746,85000,2019/2/17 18:47,OA187758,
T0000000747,50000,2019/2/17 19:17,TS186877,
T0000000748,120000,2019/2/17 20:08,HD782984,
T0000000749,180000,2019/2/17 20:32,OA567188,
T0000000750,85000,2019/2/17 21:19,AS369586,
T0000000751,170000,2019/2/17 22:08,AS732240,
T0000000752,180000,2019/2/17 22:31,GD531348,
T0000000753,50000,2019/2/17 23:42,HD952062,
T0000000754,210000,2019/2/18 0:15,IK884794,
T0000000755,210000,2019/2/18 0:58,HI298989,
T0000000756,210000,2019/2/18 1:41,AS925147,
T0000000757,210000,2019/2/18 1:47,IK046372,
T0000000758,120000,2019/2/18 1:52,OA096601,
T0000000759,50000,2019/2/18 1:56,PL243765,
T0000000760,85000,2019/2/18 1:57,HD052466,
T0000000761,50000,2019/2/18 2:45,TS357226,
T0000000762,170000,2019/2/18 3:00,IK013691,
T0000000763,150000,2019/2/18 3:08,GD518514,
T0000000764,210000,2019/2/18 3:22,GD257285,
T0000000765,85000,2019/2/18 3:27,HI216184,
T0000000766,240000,2019/2/18 3:41,PL705609,
T0000000767,210000,2019/2/18 3:42,GD221439,
T0000000768,180000,2019/2/18 4:33,HD285695,
T0000000769,50000,2019/2/18 5:46,HI422675,
T0000000770,210000,2019/2/18 6:02,AS359364,
T0000000771,210000,2019/2/18 6:29,AS288237,
T0000000772,120000,2019/2/18 6:40,GD486468,
T0000000773,170000,2019/2/18 7:01,IK473112,
T0000000774,180000,2019/2/18 8:08,HD028682,
T0000000775,50000,2019/2/18 8:54,GD727041,
T0000000776,50000,2019/2/18 9:06,HI074037,
T0000000777,85000,2019/2/18 9:42,OA336650,
T0000000778,210000,2019/2/18 9:44,TS409844,
T0000000779,85000,2019/2/18 10:40,AS082596,
T0000000780,210000,2019/2/18 11:38,IK090562,
T0000000781,270000,2019/2/18 11:52,OA082154,
T0000000782,240000,2019/2/18 12:16,AS699883,
T0000000783,180000,2019/2/18 12:38,HD622485,
T0000000784,85000,2019/2/18 12:47,OA308827,
T0000000785,50000,2019/2/18 13:11,PL983707,
T0000000786,170000,2019/2/18 13:22,IK073126,
T0000000787,120000,2019/2/18 13:30,TS153210,
T0000000788,85000,2019/2/18 13:50,IK120435,
T0000000789,85000,2019/2/18 14:32,OA433460,
T0000000790,750000,2019/2/18 15:11,AS046594,
T0000000791,100000,2019/2/18 16:12,OA327340,
T0000000792,210000,2019/2/18 16:13,PL023264,
T0000000793,180000,2019/2/18 16:59,GD979485,
T0000000794,50000,2019/2/18 17:26,GD735013,
T0000000795,180000,2019/2/18 20:29,AS124155,
T0000000796,50000,2019/2/18 21:04,HI402688,
T0000000797,205000,2019/2/18 21:40,TS615394,
T0000000798,210000,2019/2/18 21:54,OA944593,
T0000000799,120000,2019/2/18 22:13,HD673446,
T0000000800,120000,2019/2/18 22:56,PL787939,
T0000000801,135000,2019/2/18 23:29,TS558026,
T0000000802,210000,2019/2/19 0:14,OA829372,
T0000000803,180000,2019/2/19 0:48,GD850851,
T0000000804,50000,2019/2/19 1:14,HI874627,
T0000000805,210000,2019/2/19 2:37,OA510981,
T0000000806,180000,2019/2/19 3:27,GD390442,
T0000000807,210000,2019/2/19 4:03,HD476406,
T0000000808,85000,2019/2/19 4:03,IK787243,
T0000000809,100000,2019/2/19 4:18,OA953933,
T0000000810,180000,2019/2/19 6:46,AS453084,
T0000000811,50000,2019/2/19 6:49,IK616816,
T0000000812,210000,2019/2/19 7:16,GD378149,
T0000000813,120000,2019/2/19 8:13,OA452734,
T0000000814,85000,2019/2/19 8:29,HI777712,
T0000000815,50000,2019/2/19 10:25,PL888478,
T0000000816,210000,2019/2/19 12:15,HI253328,
T0000000817,210000,2019/2/19 12:59,AS282618,
T0000000818,120000,2019/2/19 13:04,HI576763,
T0000000819,50000,2019/2/19 13:08,HI376364,
T0000000820,85000,2019/2/19 13:13,HI550641,
T0000000821,120000,2019/2/19 13:45,PL828083,
T0000000822,85000,2019/2/19 13:49,TS825520,
T0000000823,180000,2019/2/19 14:39,TS059971,
T0000000824,85000,2019/2/19 15:05,IK004670,
T0000000825,50000,2019/2/19 15:10,TS379041,
T0000000826,210000,2019/2/19 15:57,HD767925,
T0000000827,100000,2019/2/19 16:08,HD335580,
T0000000828,85000,2019/2/19 16:41,HD231391,
T0000000829,210000,2019/2/19 18:47,HD335580,
T0000000830,210000,2019/2/19 19:07,GD241254,
T0000000831,85000,2019/2/19 19:33,IK809167,
T0000000832,210000,2019/2/19 19:48,IK452215,
T0000000833,180000,2019/2/19 20:02,GD711631,
T0000000834,210000,2019/2/19 20:13,OA704361,
T0000000835,50000,2019/2/19 20:57,GD011312,
T0000000836,210000,2019/2/19 22:04,AS798945,
T0000000837,240000,2019/2/19 22:08,AS385315,
T0000000838,50000,2019/2/19 22:20,IK584824,
T0000000839,210000,2019/2/19 22:37,HI443421,
T0000000840,240000,2019/2/19 23:18,HD146257,
T0000000841,170000,2019/2/19 23:19,GD138948,
T0000000842,210000,2019/2/19 23:39,GD768522,
T0000000843,210000,2019/2/19 23:47,GD624477,
T0000000844,210000,2019/2/19 23:50,IK289800,
T0000000845,210000,2019/2/20 1:52,IK003033,
T0000000846,50000,2019/2/20 2:11,AS977127,
T0000000847,210000,2019/2/20 2:57,GD094886,
T0000000848,120000,2019/2/20 4:38,HI733623,
T0000000849,120000,2019/2/20 4:49,HD182637,
T0000000850,100000,2019/2/20 4:59,AS441031,
T0000000851,85000,2019/2/20 7:06,OA497318,
T0000000852,85000,2019/2/20 7:52,HD622485,
T0000000853,210000,2019/2/20 8:24,AS108195,
T0000000854,150000,2019/2/20 10:32,TS647525,
T0000000855,170000,2019/2/20 11:43,HI231462,
T0000000856,85000,2019/2/20 11:51,GD210507,
T0000000857,50000,2019/2/20 11:57,IK004574,
T0000000858,180000,2019/2/20 12:57,HI940182,
T0000000859,210000,2019/2/20 12:57,TS736914,
T0000000860,200000,2019/2/20 15:27,GD378835,
T0000000861,120000,2019/2/20 15:31,TS541856,
T0000000862,180000,2019/2/20 15:53,PL150080,
T0000000863,50000,2019/2/20 16:47,TS989364,
T0000000864,210000,2019/2/20 17:05,IK557821,
T0000000865,210000,2019/2/20 17:36,GD883278,
T0000000866,100000,2019/2/20 17:37,OA558405,
T0000000867,180000,2019/2/20 18:09,PL011886,
T0000000868,100000,2019/2/20 18:20,HD739338,
T0000000869,210000,2019/2/20 19:36,OA675891,
T0000000870,180000,2019/2/20 21:59,TS614929,
T0000000871,180000,2019/2/20 22:35,IK025456,
T0000000872,85000,2019/2/20 22:36,PL186773,
T0000000873,100000,2019/2/20 23:05,HD146257,
T0000000874,210000,2019/2/20 23:44,HD319220,
T0000000875,210000,2019/2/21 0:08,PL556767,
T0000000876,85000,2019/2/21 0:10,IK627931,
T0000000877,100000,2019/2/21 0:12,HI487042,
T0000000878,210000,2019/2/21 1:06,HI606358,
T0000000879,85000,2019/2/21 1:22,HD467920,
T0000000880,210000,2019/2/21 2:34,GD852474,
T0000000881,85000,2019/2/21 3:42,HI499195,
T0000000882,180000,2019/2/21 3:59,HD767334,
T0000000883,120000,2019/2/21 4:48,TS033156,
T0000000884,260000,2019/2/21 5:46,TS999231,
T0000000885,210000,2019/2/21 5:54,PL237753,
T0000000886,210000,2019/2/21 6:09,PL484153,
T0000000887,180000,2019/2/21 6:22,TS645665,
T0000000888,210000,2019/2/21 6:36,PL185504,
T0000000889,210000,2019/2/21 7:39,TS805246,
T0000000890,50000,2019/2/21 8:20,IK693082,
T0000000891,120000,2019/2/21 9:20,PL191813,
T0000000892,50000,2019/2/21 10:16,GD152639,
T0000000893,170000,2019/2/21 11:59,IK377403,
T0000000894,210000,2019/2/21 12:32,AS928923,
T0000000895,120000,2019/2/21 13:28,GD850851,
T0000000896,210000,2019/2/21 14:08,TS667446,
T0000000897,50000,2019/2/21 15:01,HD821664,
T0000000898,200000,2019/2/21 15:19,HD338928,
T0000000899,100000,2019/2/21 15:55,HI360754,
T0000000900,180000,2019/2/21 16:29,AS642796,
T0000000901,50000,2019/2/21 16:51,PL111345,
T0000000902,120000,2019/2/21 16:56,TS599859,
T0000000903,210000,2019/2/21 20:30,TS985967,
T0000000904,205000,2019/2/21 20:46,PL371500,
T0000000905,85000,2019/2/21 21:40,AS436928,
T0000000906,135000,2019/2/21 22:09,GD244145,
T0000000907,210000,2019/2/21 23:43,AS535481,
T0000000908,50000,2019/2/21 23:49,HI573797,
T0000000909,420000,2019/2/22 0:48,HD777083,
T0000000910,210000,2019/2/22 1:39,IK986467,
T0000000911,240000,2019/2/22 1:47,PL705609,
T0000000912,100000,2019/2/22 2:13,HI106422,
T0000000913,50000,2019/2/22 2:29,IK673736,
T0000000914,50000,2019/2/22 2:30,HD079011,
T0000000915,210000,2019/2/22 4:09,IK590154,
T0000000916,50000,2019/2/22 4:10,AS288237,
T0000000917,210000,2019/2/22 4:34,GD933293,
T0000000918,180000,2019/2/22 4:38,TS624100,
T0000000919,210000,2019/2/22 4:41,OA923215,
T0000000920,210000,2019/2/22 4:58,IK802877,
T0000000921,170000,2019/2/22 5:12,TS440617,
T0000000922,255000,2019/2/22 5:13,HI737185,
T0000000923,100000,2019/2/22 5:17,HI026312,
T0000000924,85000,2019/2/22 6:20,HI376364,
T0000000925,255000,2019/2/22 6:24,HI092194,
T0000000926,85000,2019/2/22 6:46,HI911254,
T0000000927,180000,2019/2/22 7:29,GD375940,
T0000000928,210000,2019/2/22 7:50,AS460629,
T0000000929,120000,2019/2/22 8:09,PL819882,
T0000000930,50000,2019/2/22 8:38,IK539935,
T0000000931,180000,2019/2/22 8:42,AS535481,
T0000000932,420000,2019/2/22 9:03,PL746077,
T0000000933,50000,2019/2/22 9:26,OA760273,
T0000000934,180000,2019/2/22 9:50,GD462529,
T0000000935,50000,2019/2/22 9:52,OA675891,
T0000000936,120000,2019/2/22 10:21,TS893503,
T0000000937,200000,2019/2/22 10:26,TS681471,
T0000000938,210000,2019/2/22 10:32,OA186884,
T0000000939,170000,2019/2/22 13:34,TS117409,
T0000000940,100000,2019/2/22 13:59,AS844339,
T0000000941,85000,2019/2/22 15:27,AS047815,
T0000000942,210000,2019/2/22 15:54,IK942599,
T0000000943,360000,2019/2/22 16:55,IK809167,
T0000000944,180000,2019/2/22 17:33,PL769414,
T0000000945,100000,2019/2/22 17:54,PL049278,
T0000000946,255000,2019/2/22 19:16,IK973289,
T0000000947,50000,2019/2/22 20:39,HD722956,
T0000000948,210000,2019/2/22 22:01,AS642796,
T0000000949,150000,2019/2/22 22:14,GD150760,
T0000000950,210000,2019/2/22 22:14,OA053175,
T0000000951,210000,2019/2/22 22:19,GD375940,
T0000000952,85000,2019/2/22 22:58,PL753720,
T0000000953,210000,2019/2/22 22:58,AS450151,
T0000000954,100000,2019/2/22 23:56,PL008262,
T0000000955,85000,2019/2/23 0:16,AS230629,
T0000000956,50000,2019/2/23 1:04,GD620805,
T0000000957,50000,2019/2/23 1:20,GD852474,
T0000000958,210000,2019/2/23 2:46,IK720807,
T0000000959,50000,2019/2/23 2:46,HD430949,
T0000000960,255000,2019/2/23 2:56,PL471011,
T0000000961,180000,2019/2/23 4:02,HI338198,
T0000000962,210000,2019/2/23 4:52,IK046372,
T0000000963,210000,2019/2/23 7:12,PL479702,
T0000000964,210000,2019/2/23 7:23,PL928577,
T0000000965,210000,2019/2/23 7:43,AS586641,
T0000000966,170000,2019/2/23 8:42,OA348005,
T0000000967,85000,2019/2/23 9:10,IK943660,
T0000000968,210000,2019/2/23 9:11,TS921837,
T0000000969,210000,2019/2/23 9:45,OA959837,
T0000000970,50000,2019/2/23 12:19,GD763218,
T0000000971,170000,2019/2/23 12:27,GD883278,
T0000000972,210000,2019/2/23 12:55,HD348931,
T0000000973,210000,2019/2/23 13:18,AS614421,
T0000000974,50000,2019/2/23 13:45,GD960920,
T0000000975,50000,2019/2/23 14:04,PL352661,
T0000000976,180000,2019/2/23 14:23,OA829372,
T0000000977,85000,2019/2/23 15:16,TS007439,
T0000000978,120000,2019/2/23 16:20,GD316957,
T0000000979,85000,2019/2/23 16:57,AS248948,
T0000000980,180000,2019/2/23 17:42,GD915723,
T0000000981,180000,2019/2/23 18:00,AS928923,
T0000000982,50000,2019/2/23 18:58,HD108205,
T0000000983,85000,2019/2/23 19:08,OA275501,
T0000000984,85000,2019/2/23 19:30,AS194818,
T0000000985,120000,2019/2/23 20:10,TS252991,
T0000000986,50000,2019/2/23 20:43,GD521924,
T0000000987,180000,2019/2/23 21:05,TS117409,
T0000000988,210000,2019/2/23 22:00,IK102369,
T0000000989,420000,2019/2/23 23:03,OA959837,
T0000000990,50000,2019/2/23 23:22,IK183913,
T0000000991,85000,2019/2/23 23:35,IK923373,
T0000000992,50000,2019/2/23 23:56,PL571624,
T0000000993,120000,2019/2/24 0:16,HD295267,
T0000000994,85000,2019/2/24 0:18,IK453226,
T0000000995,170000,2019/2/24 0:44,HD459783,
T0000000996,210000,2019/2/24 0:47,PL924048,
T0000000997,120000,2019/2/24 1:08,PL337214,
T0000000998,85000,2019/2/24 1:10,GD257285,
T0000000999,345000,2019/2/24 1:21,AS433133,
T0000001000,50000,2019/2/24 1:28,HI654320,
T0000001001,150000,2019/2/24 1:40,HI958817,
T0000001002,50000,2019/2/24 2:24,HD642174,
T0000001003,85000,2019/2/24 3:17,IK306874,
T0000001004,120000,2019/2/24 4:07,IK720807,
T0000001005,210000,2019/2/24 4:18,IK452483,
T0000001006,210000,2019/2/24 4:29,HI561542,
T0000001007,210000,2019/2/24 4:36,GD821903,
T0000001008,120000,2019/2/24 5:04,HI631124,
T0000001009,120000,2019/2/24 5:23,GD292406,
T0000001010,85000,2019/2/24 5:40,GD547144,
T0000001011,50000,2019/2/24 6:04,OA721349,
T0000001012,180000,2019/2/24 6:50,TS179639,
T0000001013,170000,2019/2/24 7:16,OA594265,
T0000001014,210000,2019/2/24 7:59,OA613034,
T0000001015,170000,2019/2/24 8:07,IK676041,
T0000001016,85000,2019/2/24 8:10,OA952474,
T0000001017,210000,2019/2/24 8:16,OA222039,
T0000001018,85000,2019/2/24 8:17,OA512978,
T0000001019,170000,2019/2/24 8:26,AS450151,
T0000001020,150000,2019/2/24 9:06,PL484153,
T0000001021,180000,2019/2/24 9:10,IK112757,
T0000001022,100000,2019/2/24 9:12,PL331522,
T0000001023,85000,2019/2/24 9:48,OA022685,
T0000001024,210000,2019/2/24 10:19,GD883603,
T0000001025,210000,2019/2/24 11:03,IK433428,
T0000001026,630000,2019/2/24 11:58,AS108195,
T0000001027,120000,2019/2/24 12:25,IK921715,
T0000001028,210000,2019/2/24 13:54,HI407816,
T0000001029,210000,2019/2/24 15:58,TS598952,
T0000001030,260000,2019/2/24 16:05,TS037478,
T0000001031,85000,2019/2/24 16:25,TS365803,
T0000001032,85000,2019/2/24 17:24,TS106731,
T0000001033,170000,2019/2/24 17:32,AS677499,
T0000001034,50000,2019/2/24 17:39,OA104261,
T0000001035,240000,2019/2/24 17:46,HI737185,
T0000001036,50000,2019/2/24 19:42,PL807633,
T0000001037,210000,2019/2/24 19:46,HI874627,
T0000001038,50000,2019/2/24 19:52,GD486468,
T0000001039,360000,2019/2/24 21:56,TS707101,
T0000001040,120000,2019/2/24 23:43,TS510841,
T0000001041,50000,2019/2/25 0:26,OA378430,
T0000001042,180000,2019/2/25 0:35,GD241254,
T0000001043,180000,2019/2/25 1:42,HI791682,
T0000001044,170000,2019/2/25 1:59,GD883278,
T0000001045,120000,2019/2/25 2:32,HD290419,
T0000001046,210000,2019/2/25 2:43,HI754267,
T0000001047,120000,2019/2/25 2:51,HD321813,
T0000001048,210000,2019/2/25 3:58,PL331522,
T0000001049,210000,2019/2/25 3:59,PL928577,
T0000001050,180000,2019/2/25 4:21,PL103598,
T0000001051,210000,2019/2/25 4:26,PL070030,
T0000001052,210000,2019/2/25 4:50,GD595676,
T0000001053,100000,2019/2/25 5:22,HD319220,
T0000001054,50000,2019/2/25 6:18,GD933293,
T0000001055,210000,2019/2/25 6:29,IK912733,
T0000001056,85000,2019/2/25 6:44,GD375940,
T0000001057,85000,2019/2/25 7:45,HD767334,
T0000001058,180000,2019/2/25 9:04,HI383326,
T0000001059,120000,2019/2/25 9:33,HI215420,
T0000001060,50000,2019/2/25 10:03,OA510981,
T0000001061,240000,2019/2/25 10:19,HI428108,
T0000001062,85000,2019/2/25 10:52,HD163236,
T0000001063,210000,2019/2/25 11:16,AS124354,
T0000001064,170000,2019/2/25 11:47,TS120796,
T0000001065,50000,2019/2/25 12:02,GD706415,
T0000001066,390000,2019/2/25 12:09,IK620970,
T0000001067,85000,2019/2/25 12:34,AS905403,
T0000001068,210000,2019/2/25 12:47,OA876184,
T0000001069,50000,2019/2/25 13:34,PL470792,
T0000001070,85000,2019/2/25 13:58,HI302835,
T0000001071,210000,2019/2/25 14:12,GD559311,
T0000001072,120000,2019/2/25 14:40,HI441426,
T0000001073,50000,2019/2/25 15:12,AS928923,
T0000001074,50000,2019/2/25 15:19,GD112262,
T0000001075,50000,2019/2/25 15:30,GD812922,
T0000001076,100000,2019/2/25 15:43,TS707101,
T0000001077,170000,2019/2/25 17:09,HI576763,
T0000001078,135000,2019/2/25 17:17,PL212792,
T0000001079,120000,2019/2/25 17:58,GD763297,
T0000001080,85000,2019/2/25 19:10,TS594841,
T0000001081,50000,2019/2/25 19:49,TS701801,
T0000001082,120000,2019/2/25 20:07,AS462973,
T0000001083,50000,2019/2/25 20:38,GD110372,
T0000001084,85000,2019/2/25 20:52,TS213950,
T0000001085,210000,2019/2/25 20:54,OA672463,
T0000001086,120000,2019/2/25 21:03,GD537233,
T0000001087,50000,2019/2/25 21:36,HI910114,
T0000001088,180000,2019/2/25 22:51,HD747321,
T0000001089,280000,2019/2/25 23:09,TS993439,
T0000001090,295000,2019/2/25 23:10,HI511961,
T0000001091,100000,2019/2/25 23:45,PL433500,
T0000001092,180000,2019/2/26 0:52,GD735013,
T0000001093,50000,2019/2/26 1:10,AS870817,
T0000001094,85000,2019/2/26 1:34,AS780890,
T0000001095,210000,2019/2/26 1:42,HD994980,
T0000001096,120000,2019/2/26 2:31,HI248417,
T0000001097,210000,2019/2/26 2:48,IK377403,
T0000001098,180000,2019/2/26 3:01,GD768522,
T0000001099,50000,2019/2/26 3:05,TS361500,
T0000001100,210000,2019/2/26 3:48,GD244145,
T0000001101,265000,2019/2/26 3:52,IK254439,
T0000001102,210000,2019/2/26 4:21,GD902176,
T0000001103,180000,2019/2/26 5:11,PL487696,
T0000001104,255000,2019/2/26 5:19,AS280807,
T0000001105,210000,2019/2/26 6:37,HI604733,
T0000001106,50000,2019/2/26 6:55,HI400734,
T0000001107,180000,2019/2/26 7:13,IK785510,
T0000001108,85000,2019/2/26 7:14,AS719871,
T0000001109,50000,2019/2/26 7:25,HD925731,
T0000001110,240000,2019/2/26 7:46,IK662672,
T0000001111,255000,2019/2/26 8:11,AS236198,
T0000001112,100000,2019/2/26 8:21,TS361500,
T0000001113,210000,2019/2/26 8:29,HI525283,
